"No.","Time","Source","Destination","Protocol","Length","Info"
"8891","485.042758","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","11350","80  >  50276 [ACK] Seq=27563610 Ack=1609 Win=64128 Len=11264 TSval=69619586 TSecr=1651247422 [TCP segment of a reassembled PDU]"
"8892","485.042767","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27574874 Win=1595136 Len=0 TSval=1651247458 TSecr=69619586"
"8893","485.043575","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","8534","80  >  50276 [ACK] Seq=27574874 Ack=1609 Win=64128 Len=8448 TSval=69619587 TSecr=1651247422 [TCP segment of a reassembled PDU]"
"8894","485.043581","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27583322 Win=1595136 Len=0 TSval=1651247458 TSecr=69619587"
"8895","485.044530","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","11350","80  >  50276 [ACK] Seq=27583322 Ack=1609 Win=64128 Len=11264 TSval=69619587 TSecr=1651247422 [TCP segment of a reassembled PDU]"
"8896","485.044545","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27594586 Win=1595136 Len=0 TSval=1651247459 TSecr=69619587"
"8897","485.045426","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","2902","80  >  50276 [ACK] Seq=27594586 Ack=1609 Win=64128 Len=2816 TSval=69619588 TSecr=1651247422 [TCP segment of a reassembled PDU]"
"8898","485.045434","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27597402 Win=1595136 Len=0 TSval=1651247460 TSecr=69619588"
"8899","485.047613","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","8534","80  >  50276 [ACK] Seq=27597402 Ack=1609 Win=64128 Len=8448 TSval=69619588 TSecr=1651247422 [TCP segment of a reassembled PDU]"
"8900","485.047613","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","11350","80  >  50276 [ACK] Seq=27605850 Ack=1609 Win=64128 Len=11264 TSval=69619590 TSecr=1651247422 [TCP segment of a reassembled PDU]"
"8901","485.047629","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27605850 Win=1595136 Len=0 TSval=1651247463 TSecr=69619588"
"8902","485.047635","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27617114 Win=1595136 Len=0 TSval=1651247463 TSecr=69619590"
"8903","485.047647","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","11350","80  >  50276 [ACK] Seq=27617114 Ack=1609 Win=64128 Len=11264 TSval=69619591 TSecr=1651247433 [TCP segment of a reassembled PDU]"
"8904","485.047663","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27628378 Win=1595136 Len=0 TSval=1651247463 TSecr=69619591"
"8905","485.048359","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","11350","80  >  50276 [ACK] Seq=27628378 Ack=1609 Win=64128 Len=11264 TSval=69619592 TSecr=1651247433 [TCP segment of a reassembled PDU]"
"8906","485.048367","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27639642 Win=1595136 Len=0 TSval=1651247463 TSecr=69619592"
"8907","485.049787","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","19798","80  >  50276 [ACK] Seq=27639642 Ack=1609 Win=64128 Len=19712 TSval=69619593 TSecr=1651247435 [TCP segment of a reassembled PDU]"
"8908","485.049811","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27659354 Win=1595136 Len=0 TSval=1651247465 TSecr=69619593"
"8909","485.050125","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","5718","80  >  50276 [ACK] Seq=27659354 Ack=1609 Win=64128 Len=5632 TSval=69619593 TSecr=1651247435 [TCP segment of a reassembled PDU]"
"8910","485.050130","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27664986 Win=1595136 Len=0 TSval=1651247465 TSecr=69619593"
"8911","485.051386","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","5718","80  >  50276 [ACK] Seq=27664986 Ack=1609 Win=64128 Len=5632 TSval=69619593 TSecr=1651247435 [TCP segment of a reassembled PDU]"
"8912","485.051386","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","11350","80  >  50276 [ACK] Seq=27670618 Ack=1609 Win=64128 Len=11264 TSval=69619595 TSecr=1651247437 [TCP segment of a reassembled PDU]"
"8913","485.051392","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27670618 Win=1595136 Len=0 TSval=1651247466 TSecr=69619593"
"8914","485.051398","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27681882 Win=1595136 Len=0 TSval=1651247466 TSecr=69619595"
"8915","485.051710","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","2902","80  >  50276 [ACK] Seq=27681882 Ack=1609 Win=64128 Len=2816 TSval=69619596 TSecr=1651247437 [TCP segment of a reassembled PDU]"
"8916","485.051714","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27684698 Win=1595136 Len=0 TSval=1651247467 TSecr=69619596"
"8917","485.052767","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","8534","80  >  50276 [ACK] Seq=27684698 Ack=1609 Win=64128 Len=8448 TSval=69619596 TSecr=1651247437 [TCP segment of a reassembled PDU]"
"8918","485.052767","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","11350","80  >  50276 [ACK] Seq=27693146 Ack=1609 Win=64128 Len=11264 TSval=69619597 TSecr=1651247437 [TCP segment of a reassembled PDU]"
"8919","485.052774","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27693146 Win=1595136 Len=0 TSval=1651247468 TSecr=69619596"
"8920","485.052781","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27704410 Win=1595136 Len=0 TSval=1651247468 TSecr=69619597"
"8921","485.054971","20.201.28.151","192.168.1.48","SSHv2","622","Server: "
"8922","485.054998","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","18390","80  >  50276 [ACK] Seq=27704410 Ack=1609 Win=64128 Len=18304 TSval=69619598 TSecr=1651247441 [TCP segment of a reassembled PDU]"
"8923","485.055011","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27722714 Win=1595136 Len=0 TSval=1651247470 TSecr=69619598"
"8924","485.055791","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","1494","80  >  50276 [ACK] Seq=27722714 Ack=1609 Win=64128 Len=1408 TSval=69619598 TSecr=1651247441 [TCP segment of a reassembled PDU]"
"8925","485.055791","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","11350","80  >  50276 [ACK] Seq=27724122 Ack=1609 Win=64128 Len=11264 TSval=69619599 TSecr=1651247442 [TCP segment of a reassembled PDU]"
"8926","485.055797","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27735386 Win=1595136 Len=0 TSval=1651247471 TSecr=69619598"
"8927","485.056953","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","11350","80  >  50276 [ACK] Seq=27735386 Ack=1609 Win=64128 Len=11264 TSval=69619600 TSecr=1651247443 [TCP segment of a reassembled PDU]"
"8928","485.056969","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27746650 Win=1595136 Len=0 TSval=1651247472 TSecr=69619600"
"8929","485.057621","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","11350","80  >  50276 [ACK] Seq=27746650 Ack=1609 Win=64128 Len=11264 TSval=69619601 TSecr=1651247443 [TCP segment of a reassembled PDU]"
"8930","485.057629","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27757914 Win=1595136 Len=0 TSval=1651247473 TSecr=69619601"
"8931","485.058642","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","11350","80  >  50276 [ACK] Seq=27757914 Ack=1609 Win=64128 Len=11264 TSval=69619602 TSecr=1651247444 [TCP segment of a reassembled PDU]"
"8932","485.058651","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27769178 Win=1595136 Len=0 TSval=1651247474 TSecr=69619602"
"8933","485.059240","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","8534","80  >  50276 [PSH, ACK] Seq=27769178 Ack=1609 Win=64128 Len=8448 TSval=69619603 TSecr=1651247445 [TCP segment of a reassembled PDU]"
"8934","485.059251","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27777626 Win=1595136 Len=0 TSval=1651247474 TSecr=69619603"
"8935","485.060247","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","11350","80  >  50276 [ACK] Seq=27777626 Ack=1609 Win=64128 Len=11264 TSval=69619603 TSecr=1651247445 [TCP segment of a reassembled PDU]"
"8936","485.060253","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27788890 Win=1595136 Len=0 TSval=1651247475 TSecr=69619603"
"8937","485.061287","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","11350","80  >  50276 [ACK] Seq=27788890 Ack=1609 Win=64128 Len=11264 TSval=69619604 TSecr=1651247446 [TCP segment of a reassembled PDU]"
"8938","485.061308","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27800154 Win=1595136 Len=0 TSval=1651247476 TSecr=69619604"
"8939","485.062038","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","11350","80  >  50276 [ACK] Seq=27800154 Ack=1609 Win=64128 Len=11264 TSval=69619606 TSecr=1651247446 [TCP segment of a reassembled PDU]"
"8940","485.062047","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27811418 Win=1595136 Len=0 TSval=1651247477 TSecr=69619606"
"8941","485.063299","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","11350","80  >  50276 [ACK] Seq=27811418 Ack=1609 Win=64128 Len=11264 TSval=69619607 TSecr=1651247448 [TCP segment of a reassembled PDU]"
"8942","485.063311","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27822682 Win=1595136 Len=0 TSval=1651247478 TSecr=69619607"
"8943","485.064014","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","11350","80  >  50276 [ACK] Seq=27822682 Ack=1609 Win=64128 Len=11264 TSval=69619608 TSecr=1651247450 [TCP segment of a reassembled PDU]"
"8944","485.064025","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27833946 Win=1595136 Len=0 TSval=1651247479 TSecr=69619608"
"8945","485.066781","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","8534","80  >  50276 [ACK] Seq=27833946 Ack=1609 Win=64128 Len=8448 TSval=69619609 TSecr=1651247450 [TCP segment of a reassembled PDU]"
"8946","485.066805","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27842394 Win=1595136 Len=0 TSval=1651247482 TSecr=69619609"
"8947","485.067496","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","11350","80  >  50276 [ACK] Seq=27842394 Ack=1609 Win=64128 Len=11264 TSval=69619609 TSecr=1651247450 [TCP segment of a reassembled PDU]"
"8948","485.067507","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27853658 Win=1595136 Len=0 TSval=1651247482 TSecr=69619609"
"8949","485.068992","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","11350","80  >  50276 [ACK] Seq=27853658 Ack=1609 Win=64128 Len=11264 TSval=69619610 TSecr=1651247451 [TCP segment of a reassembled PDU]"
"8950","485.069007","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27864922 Win=1595136 Len=0 TSval=1651247484 TSecr=69619610"
"8951","485.069023","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","8534","80  >  50276 [ACK] Seq=27864922 Ack=1609 Win=64128 Len=8448 TSval=69619611 TSecr=1651247453 [TCP segment of a reassembled PDU]"
"8952","485.069027","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27873370 Win=1595136 Len=0 TSval=1651247484 TSecr=69619611"
"8953","485.070173","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","2902","80  >  50276 [ACK] Seq=27873370 Ack=1609 Win=64128 Len=2816 TSval=69619611 TSecr=1651247453 [TCP segment of a reassembled PDU]"
"8954","485.070173","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","11350","80  >  50276 [ACK] Seq=27876186 Ack=1609 Win=64128 Len=11264 TSval=69619612 TSecr=1651247453 [TCP segment of a reassembled PDU]"
"8955","485.070198","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27876186 Win=1595136 Len=0 TSval=1651247485 TSecr=69619611"
"8956","485.070217","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27887450 Win=1595136 Len=0 TSval=1651247485 TSecr=69619612"
"8957","485.070227","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","5718","80  >  50276 [ACK] Seq=27887450 Ack=1609 Win=64128 Len=5632 TSval=69619613 TSecr=1651247455 [TCP segment of a reassembled PDU]"
"8958","485.070230","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27893082 Win=1595136 Len=0 TSval=1651247485 TSecr=69619613"
"8959","485.071127","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","5718","80  >  50276 [ACK] Seq=27893082 Ack=1609 Win=64128 Len=5632 TSval=69619613 TSecr=1651247455 [TCP segment of a reassembled PDU]"
"8960","485.071128","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","14166","80  >  50276 [ACK] Seq=27898714 Ack=1609 Win=64128 Len=14080 TSval=69619614 TSecr=1651247456 [TCP segment of a reassembled PDU]"
"8961","485.071148","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27898714 Win=1595136 Len=0 TSval=1651247486 TSecr=69619613"
"8962","485.071161","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27912794 Win=1595136 Len=0 TSval=1651247486 TSecr=69619614"
"8963","485.071997","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","5718","80  >  50276 [ACK] Seq=27912794 Ack=1609 Win=64128 Len=5632 TSval=69619614 TSecr=1651247456 [TCP segment of a reassembled PDU]"
"8964","485.071997","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","11350","80  >  50276 [ACK] Seq=27918426 Ack=1609 Win=64128 Len=11264 TSval=69619615 TSecr=1651247456 [TCP segment of a reassembled PDU]"
"8965","485.072004","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27918426 Win=1595136 Len=0 TSval=1651247487 TSecr=69619614"
"8966","485.072011","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27929690 Win=1595136 Len=0 TSval=1651247487 TSecr=69619615"
"8967","485.073028","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","11350","80  >  50276 [ACK] Seq=27929690 Ack=1609 Win=64128 Len=11264 TSval=69619617 TSecr=1651247458 [TCP segment of a reassembled PDU]"
"8968","485.073717","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","11350","80  >  50276 [ACK] Seq=27940954 Ack=1609 Win=64128 Len=11264 TSval=69619617 TSecr=1651247459 [TCP segment of a reassembled PDU]"
"8969","485.074390","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","11350","80  >  50276 [ACK] Seq=27952218 Ack=1609 Win=64128 Len=11264 TSval=69619618 TSecr=1651247459 [TCP segment of a reassembled PDU]"
"8970","485.075026","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","8534","80  >  50276 [ACK] Seq=27963482 Ack=1609 Win=64128 Len=8448 TSval=69619619 TSecr=1651247460 [TCP segment of a reassembled PDU]"
"8971","485.075040","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27971930 Win=1595136 Len=0 TSval=1651247490 TSecr=69619619"
"8972","485.076683","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","HTTP","11350","HTTP/1.1 200 OK "
"8973","485.076700","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27983194 Win=1595136 Len=0 TSval=1651247492 TSecr=69619619"
"8974","485.077185","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","HTTP","1202","HTTP/1.1 200 OK "
"8975","485.077929","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27984310 Win=1595136 Len=0 TSval=1651247493 TSecr=69619622"
"8976","485.078994","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [FIN, ACK] Seq=1609 Ack=27984310 Win=1595136 Len=0 TSval=1651247494 TSecr=69619622"
"8977","485.088789","20.201.28.151","192.168.1.48","SSHv2","110","Server: "
"8978","485.088813","192.168.1.48","20.201.28.151","TCP","66","45148  >  22 [ACK] Seq=1654 Ack=1554 Win=64128 Len=0 TSval=1857360344 TSecr=1471463339"
"8979","485.088971","192.168.1.48","20.201.28.151","SSHv2","126","Client: "
"8980","485.103556","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","86","80  >  50276 [FIN, ACK] Seq=27984310 Ack=1610 Win=64128 Len=0 TSval=69619651 TSecr=1651247494"
"8981","485.103593","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1610 Ack=27984311 Win=1595136 Len=0 TSval=1651247518 TSecr=69619651"
"8982","485.122264","20.201.28.151","192.168.1.48","TCP","66","22  >  45148 [ACK] Seq=1554 Ack=1714 Win=68608 Len=0 TSval=1471463408 TSecr=1857360344"
"8983","485.271671","20.201.28.151","192.168.1.48","SSHv2","110","Server: "
"8984","485.271925","192.168.1.48","20.201.28.151","SSHv2","206","Client: "
"8985","485.305331","20.201.28.151","192.168.1.48","TCP","66","22  >  45148 [ACK] Seq=1598 Ack=1854 Win=71680 Len=0 TSval=1471463591 TSecr=1857360527"
"8986","485.476631","20.201.28.151","192.168.1.48","SSHv2","166","Server: "
"8987","485.477522","192.168.1.48","20.201.28.151","SSHv2","294","Client: "
"8988","485.511555","20.201.28.151","192.168.1.48","TCP","66","22  >  45148 [ACK] Seq=1698 Ack=2082 Win=74752 Len=0 TSval=1471463796 TSecr=1857360732"
"8989","485.681556","20.201.28.151","192.168.1.48","SSHv2","94","Server: "
"8990","485.681556","20.201.28.151","192.168.1.48","SSHv2","694","Server: "
"8991","485.681814","192.168.1.48","20.201.28.151","TCP","66","45148  >  22 [ACK] Seq=2082 Ack=2354 Win=64128 Len=0 TSval=1857360937 TSecr=1471463911"
"8992","485.683512","192.168.1.48","20.201.28.151","SSHv2","118","Client: "
"8993","485.717155","20.201.28.151","192.168.1.48","TCP","66","22  >  45148 [ACK] Seq=2354 Ack=2134 Win=74752 Len=0 TSval=1471464003 TSecr=1857360938"
"8994","485.886524","20.201.28.151","192.168.1.48","SSHv2","110","Server: "
"8995","485.887863","192.168.1.48","20.201.28.151","SSHv2","990","Client: "
"8996","485.923371","20.201.28.151","192.168.1.48","TCP","66","22  >  45148 [ACK] Seq=2398 Ack=3058 Win=77824 Len=0 TSval=1471464207 TSecr=1857361143"
"8997","486.091112","20.201.28.151","192.168.1.48","SSHv2","102","Server: "
"8998","486.091113","20.201.28.151","192.168.1.48","SSHv2","150","Server: "
"8999","486.091113","20.201.28.151","192.168.1.48","SSHv2","206","Server: "
"9000","486.091416","192.168.1.48","20.201.28.151","TCP","66","45148  >  22 [ACK] Seq=3058 Ack=2658 Win=64128 Len=0 TSval=1857361346 TSecr=1471464321"
"9001","486.092042","192.168.1.48","20.201.28.151","SSHv2","286","Client: "
"9002","486.125637","20.201.28.151","192.168.1.48","TCP","66","22  >  45148 [ACK] Seq=2658 Ack=3278 Win=79872 Len=0 TSval=1471464411 TSecr=1857361347"
"9003","486.295902","20.201.28.151","192.168.1.48","SSHv2","102","Server: "
"9004","486.297079","20.201.28.151","192.168.1.48","SSHv2","166","Server: "
"9005","486.297255","192.168.1.48","20.201.28.151","TCP","66","45148  >  22 [ACK] Seq=3278 Ack=2794 Win=64128 Len=0 TSval=1857361552 TSecr=1471464525"
"9006","486.303054","192.168.1.48","20.201.28.151","SSHv2","110","Client: "
"9007","486.303976","192.168.1.48","20.201.28.151","SSHv2","102","Client: "
"9008","486.336820","20.201.28.151","192.168.1.48","TCP","66","22  >  45148 [ACK] Seq=2794 Ack=3322 Win=79872 Len=0 TSval=1471464622 TSecr=1857361558"
"9009","486.336821","20.201.28.151","192.168.1.48","TCP","66","22  >  45148 [ACK] Seq=2794 Ack=3358 Win=79872 Len=0 TSval=1471464623 TSecr=1857361559"
"9010","486.500522","20.201.28.151","192.168.1.48","SSHv2","190","Server: "
"9011","486.501035","192.168.1.48","20.201.28.151","SSHv2","102","Client: "
"9012","486.501086","192.168.1.48","20.201.28.151","SSHv2","126","Client: "
"9013","486.501109","192.168.1.48","20.201.28.151","TCP","66","45148  >  22 [FIN, ACK] Seq=3454 Ack=2918 Win=64128 Len=0 TSval=1857361756 TSecr=1471464737"
"9014","486.534749","20.201.28.151","192.168.1.48","TCP","66","22  >  45148 [ACK] Seq=2918 Ack=3394 Win=79872 Len=0 TSval=1471464820 TSecr=1857361756"
"9015","486.534750","20.201.28.151","192.168.1.48","TCP","66","22  >  45148 [ACK] Seq=2918 Ack=3454 Win=79872 Len=0 TSval=1471464821 TSecr=1857361756"
